@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,14-weka.filters.unsupervised.attribute.ReplaceMissingValues'

@attribute age numeric
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute education-num numeric
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
58,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
53,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,40,<=50K
56,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,32,<=50K
21,Private,Some-college,10,Never-married,Sales,Husband,White,Female,0,0,40,<=50K
36,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,<=50K
36,Private,5th-6th,3,Separated,Machine-op-inspct,Husband,White,Female,0,0,40,<=50K
52,Private,10th,6,Widowed,Machine-op-inspct,Husband,Black,Female,0,0,40,<=50K
51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,48,<=50K
54,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
25,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
80,Private,5th-6th,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,<=50K
34,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,25,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
90,Private,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,40,<=50K
74,Private,7th-8th,4,Widowed,Adm-clerical,Husband,Black,Female,0,0,40,<=50K
56,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
53,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,35,<=50K
51,Federal-gov,Doctorate,16,Never-married,Prof-specialty,Husband,White,Female,0,1564,50,>50K
33,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Husband,Black,Female,0,0,40,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,65,<=50K
19,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,12,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
73,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6767,0,60,<=50K
47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
48,State-gov,Some-college,10,Divorced,Protective-serv,Husband,White,Female,0,0,38,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
64,Local-gov,HS-grad,9,Separated,Adm-clerical,Husband,White,Female,0,0,38,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
46,Private,HS-grad,9,Divorced,Transport-moving,Husband,Black,Male,0,0,45,<=50K
68,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,<=50K
66,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,20,>50K
40,Private,HS-grad,9,Separated,Machine-op-inspct,Husband,Black,Female,0,0,15,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,<=50K
33,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K
80,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
36,Private,HS-grad,9,Separated,Adm-clerical,Husband,Black,Female,0,0,30,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,37,<=50K
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,<=50K
20,Private,11th,7,Never-married,Other-service,Husband,White,Female,0,0,22,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,<=50K
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,<=50K
54,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K
27,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
42,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,55,<=50K
68,Private,5th-6th,3,Widowed,Adm-clerical,Husband,White,Female,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,<=50K
36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
41,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
40,Federal-gov,HS-grad,9,Married-civ-spouse,Armed-Forces,Wife,White,Male,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,<=50K
35,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,99999,0,40,>50K
33,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
36,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,60,<=50K
33,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,40,<=50K
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,>50K
48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,>50K
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
37,Private,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,40,<=50K
66,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,25,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K
59,Private,HS-grad,9,Widowed,Other-service,Husband,White,Female,2202,0,24,<=50K
75,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,<=50K
29,Local-gov,Masters,14,Never-married,Prof-specialty,Husband,Black,Female,0,0,40,<=50K
45,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,>50K
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
33,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
39,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1485,45,<=50K
68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,<=50K
29,State-gov,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,45,<=50K
45,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,35,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
40,Private,HS-grad,9,Separated,Exec-managerial,Husband,White,Female,0,0,40,<=50K
53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K
36,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
29,Private,Assoc-voc,11,Never-married,Adm-clerical,Husband,White,Female,0,0,40,<=50K
51,Private,Masters,14,Widowed,Exec-managerial,Husband,White,Male,15020,0,40,>50K
71,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,<=50K
35,Private,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
29,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
32,Private,Bachelors,13,Divorced,Sales,Husband,White,Male,0,0,40,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,<=50K
52,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
42,Self-emp-not-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,<=50K
40,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,40,<=50K
32,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
41,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
60,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
63,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,13,<=50K
29,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,<=50K
26,Private,Assoc-voc,11,Never-married,Other-service,Husband,White,Female,0,0,15,<=50K
57,Self-emp-not-inc,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,<=50K
44,Private,Assoc-voc,11,Divorced,Adm-clerical,Husband,White,Female,0,0,55,<=50K
22,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,<=50K
33,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Husband,Black,Female,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
68,Private,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0,0,32,<=50K
78,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
36,Private,Some-college,10,Divorced,Other-service,Husband,White,Female,0,0,40,<=50K
67,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,22,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,>50K
63,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
29,Private,Bachelors,13,Never-married,Sales,Husband,White,Male,0,0,60,>50K
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,>50K
22,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
40,Private,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,48,<=50K
53,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,>50K
34,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,24,<=50K
69,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,30,<=50K
48,Federal-gov,Some-college,10,Never-married,Adm-clerical,Husband,Black,Female,0,0,40,<=50K
70,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
17,Self-emp-not-inc,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,4,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
30,Private,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,65,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
29,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,<=50K
59,State-gov,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,<=50K
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
43,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
59,Private,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,40,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,35,<=50K
40,Private,Assoc-acdm,12,Divorced,Exec-managerial,Husband,White,Female,0,0,45,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,>50K
30,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
79,Private,7th-8th,4,Widowed,Adm-clerical,Husband,White,Female,0,0,40,<=50K
25,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
47,Private,HS-grad,9,Divorced,Adm-clerical,Husband,Black,Male,0,0,18,<=50K
46,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,<=50K
43,Local-gov,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,0,50,<=50K
24,Local-gov,HS-grad,9,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,<=50K
45,Self-emp-not-inc,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
22,Private,10th,6,Separated,Other-service,Husband,White,Female,0,0,42,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
80,Private,HS-grad,9,Widowed,Adm-clerical,Husband,Black,Female,0,0,2,<=50K
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
34,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,<=50K
53,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,>50K
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,0,0,4,<=50K
42,Private,9th,5,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,<=50K
77,Without-pay,HS-grad,9,Widowed,Sales,Husband,White,Female,0,0,15,<=50K
56,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,1590,28,<=50K
48,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,35,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
31,Private,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,40,>50K
25,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
66,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
42,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
34,Private,HS-grad,9,Separated,Transport-moving,Not-in-family,Black,Male,0,0,20,<=50K
26,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Female,0,0,45,<=50K
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,<=50K
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,<=50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,<=50K
45,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,<=50K
27,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
39,Private,Some-college,10,Divorced,Sales,Husband,White,Male,0,0,56,<=50K
38,Private,Bachelors,13,Divorced,Sales,Husband,White,Female,0,0,43,>50K
56,Private,Some-college,10,Widowed,Other-service,Husband,White,Female,0,0,20,<=50K
47,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
73,Private,Some-college,10,Widowed,Adm-clerical,Husband,White,Female,0,0,12,<=50K
32,Private,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,0,40,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
54,State-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
25,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,<=50K
50,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,50,<=50K
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,65,<=50K
36,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
38,Self-emp-not-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,>50K
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
39,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,<=50K
47,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
56,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,<=50K
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,2258,35,>50K
48,State-gov,Some-college,10,Divorced,Other-service,Husband,White,Female,0,0,40,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,48,<=50K
31,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,40,<=50K
29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,1977,60,<=50K
41,Private,Assoc-acdm,12,Divorced,Adm-clerical,Husband,Other,Female,0,0,40,<=50K
49,Private,5th-6th,3,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,34,<=50K
50,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,15,<=50K
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
73,Self-emp-not-inc,7th-8th,4,Widowed,Exec-managerial,Husband,White,Female,0,0,20,<=50K
53,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,99999,0,60,>50K
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
64,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,<=50K
29,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,<=50K
26,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,<=50K
17,Private,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,15,<=50K
37,Self-emp-not-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,<=50K
30,Private,Assoc-voc,11,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,16,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,0,0,40,<=50K
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
30,Local-gov,Masters,14,Never-married,Prof-specialty,Husband,Black,Female,0,0,40,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,99999,0,40,<=50K
22,Private,Some-college,10,Never-married,Sales,Husband,Black,Male,0,0,44,<=50K
26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,<=50K
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
30,Private,7th-8th,4,Never-married,Other-service,Not-in-family,White,Female,0,0,35,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
32,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,<=50K
50,Private,7th-8th,4,Divorced,Craft-repair,Husband,White,Male,0,0,40,<=50K
66,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
58,Private,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,30,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
59,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Husband,White,Male,0,0,75,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
46,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,48,<=50K
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
65,State-gov,HS-grad,9,Divorced,Adm-clerical,Husband,White,Female,0,0,35,<=50K
30,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
29,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,1408,35,<=50K
66,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
56,Self-emp-not-inc,9th,5,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411,0,50,<=50K
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,13550,0,55,>50K
