@relation test_miss-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute age numeric
@attribute workclass {Local-gov,Private,State-gov,Self-emp-inc,Federal-gov,Self-emp-not-inc,Never-worked,Without-pay}
@attribute fnlwgt numeric
@attribute education {7th-8th,HS-grad,Bachelors,Masters,Some-college,Prof-school,10th,1st-4th,11th,5th-6th,Assoc-voc,Doctorate,12th,Assoc-acdm,Preschool,9th}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Separated,Widowed,Never-married,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Farming-fishing,Craft-repair,Adm-clerical,Prof-specialty,Sales,Other-service,Protective-serv,Transport-moving,Machine-op-inspct,Tech-support,Exec-managerial,Handlers-cleaners,Priv-house-serv,Armed-Forces}
@attribute relationship {Husband,Wife,Own-child,Not-in-family,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Other,Amer-Indian-Eskimo}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Iran,Puerto-Rico,El-Salvador,Haiti,Mexico,Scotland,Cuba,Philippines,Trinadad&Tobago,Canada,Peru,Laos,Dominican-Republic,England,Poland,Japan,Vietnam,Ecuador,Columbia,Germany,Italy,South,France,India,Honduras,China,Greece,Jamaica,Taiwan,Guatemala,Portugal,Nicaragua,Outlying-US(Guam-USVI-etc),Cambodia,Hungary,Ireland,Hong}
@attribute class {<=50K,>50K}

@data
50,Local-gov,151009,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Italy,<=50K
27,Private,65100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
33,Private,190327,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,119442,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,50,United-States,<=50K
28,Private,56441,Assoc-voc,11,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
34,Private,122490,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
20,Private,264783,11th,7,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
24,State-gov,69770,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,234352,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
30,Self-emp-inc,315247,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,207671,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,>50K
35,Self-emp-inc,60382,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
29,Private,211437,11th,7,Separated,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,95774,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
69,Private,133150,Bachelors,13,Widowed,Exec-managerial,Husband,White,Female,2346,0,55,United-States,<=50K
32,Private,38351,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
53,Private,126429,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
48,Self-emp-inc,115752,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,185269,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
73,Self-emp-inc,119260,11th,7,Divorced,Prof-specialty,Husband,White,Male,0,0,80,United-States,<=50K
33,Private,553551,Some-college,10,Separated,Exec-managerial,Husband,White,Female,0,0,60,United-States,<=50K
25,Private,200533,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
60,Private,258162,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,State-gov,105282,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
42,Self-emp-not-inc,87474,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
34,Private,167607,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
33,Private,489993,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
35,Private,50805,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,245844,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
34,Local-gov,65617,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,243948,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,176906,Some-college,10,Separated,Adm-clerical,Not-in-family,Other,Male,0,0,40,United-States,<=50K
21,Private,40925,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
29,Private,251221,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,146240,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,65,United-States,<=50K
29,Private,172164,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
35,Self-emp-not-inc,56751,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
53,Private,81781,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,United-States,<=50K
55,Private,348224,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
24,Local-gov,363959,Bachelors,13,Separated,Prof-specialty,Husband,Black,Female,0,0,40,United-States,<=50K
55,Private,302765,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,88222,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,Columbia,<=50K
23,Private,172804,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,149685,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,60,United-States,<=50K
19,Private,377763,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,28182,Some-college,10,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
35,Private,271108,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,174595,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
40,Private,609755,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,10,United-States,<=50K
41,Private,45811,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,United-States,<=50K
44,Private,83643,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
53,Private,263291,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,127141,Assoc-acdm,12,Never-married,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
45,Private,124084,Bachelors,13,Divorced,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,342710,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,210092,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
45,State-gov,200085,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
50,Private,145604,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Federal-gov,61451,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,4386,0,40,United-States,<=50K
18,Private,220988,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
57,Self-emp-not-inc,127985,Masters,14,Never-married,Farming-fishing,Husband,White,Male,0,0,98,United-States,<=50K
56,Private,202820,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,193024,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,48667,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3942,0,60,United-States,<=50K
55,Private,36759,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,115990,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
62,Self-emp-not-inc,223637,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
51,Private,176874,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,117224,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
27,Private,306623,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,95804,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
20,Private,308272,Some-college,10,Separated,Other-service,Husband,Black,Female,0,0,35,United-States,<=50K
39,Self-emp-not-inc,291669,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K
36,State-gov,28460,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,46685,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
23,Private,164928,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
33,Private,129023,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,Ecuador,<=50K
30,Private,192799,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
39,Private,149182,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,50,Mexico,<=50K
58,Self-emp-inc,116105,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,70,United-States,>50K
47,Private,182014,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
38,Private,372651,Bachelors,13,Divorced,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
58,Private,196947,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States,<=50K
69,Self-emp-not-inc,243148,11th,7,Never-married,Farming-fishing,Husband,White,Male,0,0,10,United-States,<=50K
45,Private,305022,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,151254,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1672,40,United-States,<=50K
21,Private,50626,11th,7,Never-married,Priv-house-serv,Husband,Other,Female,0,0,40,El-Salvador,<=50K
48,Private,36835,HS-grad,9,Divorced,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
59,Self-emp-inc,172754,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
75,Private,98879,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
35,Federal-gov,157381,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,309662,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
19,Without-pay,151672,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
59,Private,63685,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
52,Local-gov,137628,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,20,United-States,<=50K
33,Private,101051,9th,5,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
75,Private,149679,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
35,Local-gov,229667,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
44,Private,161838,Assoc-acdm,12,Never-married,Sales,Other-relative,White,Female,0,0,60,United-States,<=50K
44,Federal-gov,29661,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,35148,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Self-emp-inc,199156,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
43,Private,36281,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1848,48,United-States,<=50K
45,Private,157170,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
22,Private,288062,Assoc-voc,11,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,377857,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Germany,<=50K
55,Self-emp-not-inc,198678,Masters,14,Widowed,Exec-managerial,Husband,White,Female,10520,0,45,United-States,>50K
28,Private,328694,Bachelors,13,Never-married,Tech-support,Own-child,Black,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,80421,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
25,Private,133095,Some-college,10,Never-married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,118109,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,327010,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,2205,40,United-States,<=50K
41,Private,252571,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,178164,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,287093,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
18,Private,146272,12th,8,Never-married,Prof-specialty,Own-child,White,Male,0,0,7,United-States,<=50K
34,Local-gov,201997,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
19,Private,117380,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,England,>50K
44,Private,243432,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,203701,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,Canada,>50K
42,Private,297932,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,153327,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
33,Private,211453,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K
20,Private,315204,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,Germany,<=50K
47,Local-gov,194603,Some-college,10,Never-married,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
52,Private,268803,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,99616,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,216321,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
26,Private,293308,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,35,United-States,<=50K
41,Private,396863,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,205098,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K
30,Private,89155,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
36,Private,282421,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,193472,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
42,Private,190967,7th-8th,4,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,0,35,Puerto-Rico,<=50K
36,Local-gov,156933,11th,7,Divorced,Other-service,Husband,Black,Female,0,0,20,United-States,<=50K
43,Self-emp-not-inc,198556,Prof-school,15,Never-married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
56,Local-gov,185159,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
41,Private,182900,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
39,Private,160514,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Ecuador,<=50K
54,Self-emp-not-inc,32289,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,60,United-States,<=50K
49,Self-emp-inc,220255,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
52,Private,189104,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,>50K
50,Private,179245,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,25689,11th,7,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
33,Private,102567,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
39,Private,20945,Some-college,10,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
31,Private,229317,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,121559,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
72,Private,33592,10th,6,Widowed,Adm-clerical,Husband,White,Female,0,0,20,United-States,<=50K
54,Private,137596,HS-grad,9,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
24,Private,309986,Some-college,10,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
46,Private,118268,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
42,Private,82042,5th-6th,3,Separated,Other-service,Husband,Other,Female,0,0,40,Mexico,<=50K
45,Self-emp-inc,131976,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
26,Private,70456,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,0,0,45,United-States,<=50K
54,Local-gov,35696,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K
69,Private,200825,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
24,Private,314576,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
61,Private,162879,11th,7,Widowed,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,164356,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
26,Private,97897,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
49,Private,291389,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
48,Private,106891,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,291324,10th,6,Never-married,Priv-house-serv,Own-child,White,Female,0,0,24,United-States,<=50K
52,Private,184254,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
19,Private,92626,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
60,Self-emp-not-inc,280252,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
46,Private,410749,10th,6,Divorced,Sales,Husband,White,Female,0,0,40,United-States,<=50K
28,Private,272922,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K
41,Private,33628,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,50,United-States,<=50K
41,Private,83880,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Female,0,0,44,Cuba,<=50K
35,Private,205554,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,0,0,45,United-States,<=50K
32,Private,135906,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K
24,Private,144989,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
67,Local-gov,230336,7th-8th,4,Widowed,Other-service,Husband,White,Female,0,0,20,United-States,<=50K
38,Local-gov,392957,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,45,United-States,>50K
23,Private,202014,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,0,45,United-States,<=50K
33,Local-gov,282617,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
39,Private,242626,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,56,United-States,<=50K
34,Private,119082,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,<=50K
19,Private,221183,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,36,United-States,<=50K
37,Private,198105,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
40,Self-emp-not-inc,164074,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,20,United-States,<=50K
41,Private,203789,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,<=50K
53,Private,202757,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
